Person,System,EntitlementName,PermissionConfigurationDisplayName,LastChangedOn
Finn Vroegindeweij (500260),Microsoft Active Directory,TEAM-HRM02 (avo.local/Demo/Groups/TEAM-HRM02),,07/10/2025 17:49:00
Finn Vroegindeweij (500260),Microsoft Active Directory,MBX-HRM02 (avo.local/Demo/Groups/MBX-HRM02),,04/13/2025 14:06:00
Finn Vroegindeweij (500260),Microsoft Active Directory,ROLE-Verpleegkundige (avo.local/Demo/Groups/ROLE-Verpleegkundige),,04/04/2025 10:51:00
Finn Vroegindeweij (500260),Microsoft Active Directory,APP-Visio (avo.local/Demo/Groups/APP-Visio),,05/03/2026 11:47:00
Finn Vroegindeweij (500260),Microsoft Active Directory,MBX-CA010 (avo.local/Demo/Groups/MBX-CA010),,09/10/2025 21:33:00
Quinten Fokkema (500261),Microsoft Active Directory,SEC-Antivirus (avo.local/Demo/Groups/SEC-Antivirus),,11/20/2025 02:59:00
Quinten Fokkema (500261),Microsoft Active Directory,SEC-DiskEncryption (avo.local/Demo/Groups/SEC-DiskEncryption),,07/11/2026 12:10:00
Quinten Fokkema (500261),Microsoft Active Directory,SEC-MFA-Enrolled (avo.local/Demo/Groups/SEC-MFA-Enrolled),,04/17/2026 19:56:00
Quinten Fokkema (500261),Microsoft Active Directory,APP-Intranet (avo.local/Demo/Groups/APP-Intranet),,05/02/2025 00:05:00
Quinten Fokkema (500261),Microsoft Active Directory,APP-Office365 (avo.local/Demo/Groups/APP-Office365),,07/17/2025 13:49:00
Ursula Pronk (500262),Microsoft Active Directory,SEC-DiskEncryption (avo.local/Demo/Groups/SEC-DiskEncryption),,06/09/2025 10:32:00
Ursula Pronk (500262),Microsoft Active Directory,SEC-MFA-Enrolled (avo.local/Demo/Groups/SEC-MFA-Enrolled),,05/15/2026 03:10:00
Ursula Pronk (500262),Microsoft Active Directory,APP-Office365 (avo.local/Demo/Groups/APP-Office365),,08/29/2025 07:34:00
Ursula Pronk (500262),Microsoft Active Directory,APP-CA010-Portal (avo.local/Demo/Groups/APP-CA010-Portal),,12/24/2025 12:12:00
Ursula Pronk (500262),Microsoft Active Directory,FS-CA010-RO (avo.local/Demo/Groups/FS-CA010-RO),,04/12/2025 18:40:00
Ursula Pronk (500262),Microsoft Active Directory,FS-CA010-RW (avo.local/Demo/Groups/FS-CA010-RW),,05/29/2025 13:56:00
Ursula Pronk (500262),Microsoft Active Directory,MBX-CA010 (avo.local/Demo/Groups/MBX-CA010),,01/23/2026 21:50:00
Vera Oosterhuis (500263),Microsoft Active Directory,SEC-Antivirus (avo.local/Demo/Groups/SEC-Antivirus),,06/26/2026 15:06:00
Vera Oosterhuis (500263),Microsoft Active Directory,SEC-DiskEncryption (avo.local/Demo/Groups/SEC-DiskEncryption),,07/17/2026 23:35:00
Vera Oosterhuis (500263),Microsoft Active Directory,SEC-MFA-Enrolled (avo.local/Demo/Groups/SEC-MFA-Enrolled),,11/24/2025 14:37:00
Vera Oosterhuis (500263),Microsoft Active Directory,SEC-Endpoint-Protection (avo.local/Demo/Groups/SEC-Endpoint-Protection),,11/15/2025 04:33:00
Vera Oosterhuis (500263),Microsoft Active Directory,APP-Intranet (avo.local/Demo/Groups/APP-Intranet),,10/02/2025 18:01:00
Vera Oosterhuis (500263),Microsoft Active Directory,APP-Office365 (avo.local/Demo/Groups/APP-Office365),,09/23/2025 18:29:00
Sem Gerritsen (500264),Microsoft Active Directory,SEC-Antivirus (avo.local/Demo/Groups/SEC-Antivirus),,12/06/2025 08:54:00
Sem Gerritsen (500264),Microsoft Active Directory,SEC-DiskEncryption (avo.local/Demo/Groups/SEC-DiskEncryption),,04/23/2026 20:28:00
Sem Gerritsen (500264),Microsoft Active Directory,SEC-MFA-Enrolled (avo.local/Demo/Groups/SEC-MFA-Enrolled),,06/07/2025 14:02:00
Sem Gerritsen (500264),Microsoft Active Directory,APP-Office365 (avo.local/Demo/Groups/APP-Office365),,12/26/2025 02:15:00
Sem Gerritsen (500264),Microsoft Active Directory,ROLE-Begeleider (avo.local/Demo/Groups/ROLE-Begeleider),,06/20/2025 06:09:00
Xander Aalbers (500265),Microsoft Active Directory,SEC-DiskEncryption (avo.local/Demo/Groups/SEC-DiskEncryption),,09/28/2025 03:45:00
Xander Aalbers (500265),Microsoft Active Directory,SEC-MFA-Enrolled (avo.local/Demo/Groups/SEC-MFA-Enrolled),,04/15/2026 21:50:00
Xander Aalbers (500265),Microsoft Active Directory,APP-Intranet (avo.local/Demo/Groups/APP-Intranet),,01/29/2026 20:47:00
Daan Zomerdijk (500266),Microsoft Active Directory,SEC-Antivirus (avo.local/Demo/Groups/SEC-Antivirus),,10/09/2025 07:50:00
Daan Zomerdijk (500266),Microsoft Active Directory,SEC-DiskEncryption (avo.local/Demo/Groups/SEC-DiskEncryption),,03/25/2026 17:21:00
Daan Zomerdijk (500266),Microsoft Active Directory,SEC-MFA-Enrolled (avo.local/Demo/Groups/SEC-MFA-Enrolled),,05/17/2025 11:04:00
Daan Zomerdijk (500266),Microsoft Active Directory,SEC-Endpoint-Protection (avo.local/Demo/Groups/SEC-Endpoint-Protection),,12/28/2025 16:37:00
Daan Zomerdijk (500266),Microsoft Active Directory,APP-Intranet (avo.local/Demo/Groups/APP-Intranet),,06/08/2026 06:22:00
Daan Zomerdijk (500266),Microsoft Active Directory,APP-Office365 (avo.local/Demo/Groups/APP-Office365),,11/20/2025 01:04:00
Daan Zomerdijk (500266),Microsoft Active Directory,APP-CB12-Portal (avo.local/Demo/Groups/APP-CB12-Portal),,07/12/2026 01:54:00
Daan Zomerdijk (500266),Microsoft Active Directory,FS-CB12-RO (avo.local/Demo/Groups/FS-CB12-RO),,10/25/2025 22:00:00
Daan Zomerdijk (500266),Microsoft Active Directory,FS-CB12-RW (avo.local/Demo/Groups/FS-CB12-RW),,11/21/2025 12:09:00
Daan Zomerdijk (500266),Microsoft Active Directory,TEAM-CB12 (avo.local/Demo/Groups/TEAM-CB12),,12/22/2025 03:46:00
Daan Zomerdijk (500266),Microsoft Active Directory,APP-Selfservice (avo.local/Demo/Groups/APP-Selfservice),,11/10/2025 00:58:00
Noa Jonker (500267),Microsoft Active Directory,SEC-Antivirus (avo.local/Demo/Groups/SEC-Antivirus),,05/24/2025 19:37:00
Noa Jonker (500267),Microsoft Active Directory,SEC-DiskEncryption (avo.local/Demo/Groups/SEC-DiskEncryption),,11/15/2025 22:47:00
Noa Jonker (500267),Microsoft Active Directory,SEC-MFA-Enrolled (avo.local/Demo/Groups/SEC-MFA-Enrolled),,09/10/2025 22:14:00
Noa Jonker (500267),Microsoft Active Directory,SEC-Endpoint-Protection (avo.local/Demo/Groups/SEC-Endpoint-Protection),,12/12/2025 01:37:00
Noa Jonker (500267),Microsoft Active Directory,APP-Intranet (avo.local/Demo/Groups/APP-Intranet),,01/13/2026 16:26:00
Noa Jonker (500267),Microsoft Active Directory,ROLE-Begeleider (avo.local/Demo/Groups/ROLE-Begeleider),,02/18/2026 01:49:00
Noa Jonker (500267),Microsoft Active Directory,APP-Adobe-AcrobatPro (avo.local/Demo/Groups/APP-Adobe-AcrobatPro),,10/14/2025 09:02:00
Noa Jonker (500267),Microsoft Active Directory,FS-Begeleider-DATA (avo.local/Demo/Groups/FS-Begeleider-DATA),,07/20/2025 20:07:00
Olivier Lindeboom (500268),Microsoft Active Directory,SEC-MFA-Enrolled (avo.local/Demo/Groups/SEC-MFA-Enrolled),,05/12/2025 11:04:00
Olivier Lindeboom (500268),Microsoft Active Directory,APP-Office365 (avo.local/Demo/Groups/APP-Office365),,02/15/2026 16:02:00
Anne Jonker (500269),Microsoft Active Directory,SEC-DiskEncryption (avo.local/Demo/Groups/SEC-DiskEncryption),,12/20/2025 04:34:00
Anne Jonker (500269),Microsoft Active Directory,SEC-MFA-Enrolled (avo.local/Demo/Groups/SEC-MFA-Enrolled),,10/15/2025 18:43:00
Anne Jonker (500269),Microsoft Active Directory,APP-Intranet (avo.local/Demo/Groups/APP-Intranet),,04/14/2025 19:26:00
Anne Jonker (500269),Microsoft Active Directory,APP-Office365 (avo.local/Demo/Groups/APP-Office365),,03/31/2026 02:05:00
Roos Hoekstra (500270),Microsoft Active Directory,SEC-Antivirus (avo.local/Demo/Groups/SEC-Antivirus),,06/27/2025 20:46:00
Roos Hoekstra (500270),Microsoft Active Directory,SEC-DiskEncryption (avo.local/Demo/Groups/SEC-DiskEncryption),,07/25/2025 05:39:00
Roos Hoekstra (500270),Microsoft Active Directory,SEC-MFA-Enrolled (avo.local/Demo/Groups/SEC-MFA-Enrolled),,06/08/2025 03:32:00
Roos Hoekstra (500270),Microsoft Active Directory,APP-Intranet (avo.local/Demo/Groups/APP-Intranet),,03/23/2025 08:03:00
Roos Hoekstra (500270),Microsoft Active Directory,APP-Office365 (avo.local/Demo/Groups/APP-Office365),,07/21/2025 09:36:00
Roos Hoekstra (500270),Microsoft Active Directory,APP-CB12-Portal (avo.local/Demo/Groups/APP-CB12-Portal),,03/15/2026 07:33:00
Roos Hoekstra (500270),Microsoft Active Directory,FS-CB12-RO (avo.local/Demo/Groups/FS-CB12-RO),,08/14/2025 08:04:00
Roos Hoekstra (500270),Microsoft Active Directory,TEAM-CB12 (avo.local/Demo/Groups/TEAM-CB12),,06/21/2025 07:33:00
Roos Hoekstra (500270),Microsoft Active Directory,MBX-CB12 (avo.local/Demo/Groups/MBX-CB12),,07/09/2025 12:23:00
Roos Hoekstra (500270),Microsoft Active Directory,APP-Selfservice (avo.local/Demo/Groups/APP-Selfservice),,06/10/2025 02:48:00
Zoë Berkhout (500271),Microsoft Active Directory,SEC-Antivirus (avo.local/Demo/Groups/SEC-Antivirus),,05/17/2026 09:01:00
Zoë Berkhout (500271),Microsoft Active Directory,SEC-DiskEncryption (avo.local/Demo/Groups/SEC-DiskEncryption),,04/07/2026 10:37:00
Zoë Berkhout (500271),Microsoft Active Directory,SEC-MFA-Enrolled (avo.local/Demo/Groups/SEC-MFA-Enrolled),,09/28/2025 09:10:00
Zoë Berkhout (500271),Microsoft Active Directory,SEC-Endpoint-Protection (avo.local/Demo/Groups/SEC-Endpoint-Protection),,12/13/2025 15:56:00
Zoë Berkhout (500271),Microsoft Active Directory,APP-Intranet (avo.local/Demo/Groups/APP-Intranet),,04/09/2025 18:22:00
Zoë Berkhout (500271),Microsoft Active Directory,APP-Office365 (avo.local/Demo/Groups/APP-Office365),,11/23/2025 08:16:00
Jasper Slootweg (500272),Microsoft Active Directory,SEC-MFA-Enrolled (avo.local/Demo/Groups/SEC-MFA-Enrolled),,10/01/2025 11:49:00
Jasper Slootweg (500272),Microsoft Active Directory,SEC-Endpoint-Protection (avo.local/Demo/Groups/SEC-Endpoint-Protection),,07/18/2026 09:24:00
Jasper Slootweg (500272),Microsoft Active Directory,APP-Intranet (avo.local/Demo/Groups/APP-Intranet),,10/31/2025 00:22:00
Pien Zomerdijk (500273),Microsoft Active Directory,SEC-Antivirus (avo.local/Demo/Groups/SEC-Antivirus),,07/24/2025 18:18:00
Pien Zomerdijk (500273),Microsoft Active Directory,SEC-DiskEncryption (avo.local/Demo/Groups/SEC-DiskEncryption),,10/20/2025 06:29:00
Pien Zomerdijk (500273),Microsoft Active Directory,SEC-MFA-Enrolled (avo.local/Demo/Groups/SEC-MFA-Enrolled),,06/02/2026 02:47:00
Pien Zomerdijk (500273),Microsoft Active Directory,SEC-Endpoint-Protection (avo.local/Demo/Groups/SEC-Endpoint-Protection),,10/12/2025 03:36:00
Pien Zomerdijk (500273),Microsoft Active Directory,APP-Intranet (avo.local/Demo/Groups/APP-Intranet),,04/17/2025 00:21:00
Pien Zomerdijk (500273),Microsoft Active Directory,APP-Office365 (avo.local/Demo/Groups/APP-Office365),,05/28/2025 11:21:00
Pien Zomerdijk (500273),Microsoft Active Directory,APP-CA010-Portal (avo.local/Demo/Groups/APP-CA010-Portal),,11/01/2025 11:47:00
Pien Zomerdijk (500273),Microsoft Active Directory,FS-CA010-RO (avo.local/Demo/Groups/FS-CA010-RO),,11/03/2025 14:49:00
Pien Zomerdijk (500273),Microsoft Active Directory,FS-CA010-RW (avo.local/Demo/Groups/FS-CA010-RW),,04/28/2026 07:19:00
Pien Zomerdijk (500273),Microsoft Active Directory,TEAM-CA010 (avo.local/Demo/Groups/TEAM-CA010),,04/02/2025 22:07:00
Pien Zomerdijk (500273),Microsoft Active Directory,APP-Selfservice (avo.local/Demo/Groups/APP-Selfservice),,06/05/2026 15:57:00
Pien Zomerdijk (500273),Microsoft Active Directory,ROLE-Verzorgende (avo.local/Demo/Groups/ROLE-Verzorgende),,12/05/2025 22:53:00
Pien Zomerdijk (500273),Microsoft Active Directory,APP-Copilot (avo.local/Demo/Groups/APP-Copilot),,10/27/2025 04:14:00
Lars Hoekstra (500274),Microsoft Active Directory,SEC-Antivirus (avo.local/Demo/Groups/SEC-Antivirus),,12/10/2025 21:44:00
Lars Hoekstra (500274),Microsoft Active Directory,SEC-MFA-Enrolled (avo.local/Demo/Groups/SEC-MFA-Enrolled),,06/19/2025 04:09:00
Lars Hoekstra (500274),Microsoft Active Directory,SEC-Endpoint-Protection (avo.local/Demo/Groups/SEC-Endpoint-Protection),,03/09/2026 23:37:00
Lars Hoekstra (500274),Microsoft Active Directory,APP-Office365 (avo.local/Demo/Groups/APP-Office365),,12/22/2025 03:25:00
Lars Hoekstra (500274),Microsoft Active Directory,APP-CA060-Portal (avo.local/Demo/Groups/APP-CA060-Portal),,05/10/2025 01:26:00
Lars Hoekstra (500274),Microsoft Active Directory,FS-CA060-RO (avo.local/Demo/Groups/FS-CA060-RO),,11/07/2025 20:29:00
Lars Hoekstra (500274),Microsoft Active Directory,TEAM-CA060 (avo.local/Demo/Groups/TEAM-CA060),,03/09/2026 07:35:00
Lars Hoekstra (500274),Microsoft Active Directory,MBX-CA060 (avo.local/Demo/Groups/MBX-CA060),,02/23/2026 04:10:00
Lars Hoekstra (500274),Microsoft Active Directory,ROLE-Begeleider (avo.local/Demo/Groups/ROLE-Begeleider),,06/12/2026 21:44:00
Lars Hoekstra (500274),Microsoft Active Directory,APP-Adobe-AcrobatPro (avo.local/Demo/Groups/APP-Adobe-AcrobatPro),,10/04/2025 01:13:00
Lars Hoekstra (500274),Microsoft Active Directory,FS-Begeleider-DATA (avo.local/Demo/Groups/FS-Begeleider-DATA),,06/27/2025 00:13:00
Anne Pronk (500275),Microsoft Active Directory,SEC-Antivirus (avo.local/Demo/Groups/SEC-Antivirus),,02/06/2026 03:55:00
Anne Pronk (500275),Microsoft Active Directory,SEC-Endpoint-Protection (avo.local/Demo/Groups/SEC-Endpoint-Protection),,06/28/2026 18:10:00
Anne Pronk (500275),Microsoft Active Directory,APP-Intranet (avo.local/Demo/Groups/APP-Intranet),,02/20/2026 12:10:00
Anne Pronk (500275),Microsoft Active Directory,APP-Office365 (avo.local/Demo/Groups/APP-Office365),,10/24/2025 00:45:00
Lars Pronk (500276),Microsoft Active Directory,SEC-Antivirus (avo.local/Demo/Groups/SEC-Antivirus),,02/26/2026 04:59:00
Lars Pronk (500276),Microsoft Active Directory,SEC-DiskEncryption (avo.local/Demo/Groups/SEC-DiskEncryption),,09/23/2025 03:53:00
Lars Pronk (500276),Microsoft Active Directory,SEC-MFA-Enrolled (avo.local/Demo/Groups/SEC-MFA-Enrolled),,07/03/2025 12:52:00
Lars Pronk (500276),Microsoft Active Directory,SEC-Endpoint-Protection (avo.local/Demo/Groups/SEC-Endpoint-Protection),,11/08/2025 00:03:00
Lars Muijs (500277),Microsoft Active Directory,SEC-DiskEncryption (avo.local/Demo/Groups/SEC-DiskEncryption),,07/31/2026 15:55:00
Lars Muijs (500277),Microsoft Active Directory,SEC-MFA-Enrolled (avo.local/Demo/Groups/SEC-MFA-Enrolled),,12/31/2025 09:21:00
Lars Muijs (500277),Microsoft Active Directory,APP-Intranet (avo.local/Demo/Groups/APP-Intranet),,06/29/2025 12:09:00
Lars Muijs (500277),Microsoft Active Directory,APP-Office365 (avo.local/Demo/Groups/APP-Office365),,02/14/2026 15:45:00
Lars Muijs (500277),Microsoft Active Directory,APP-HRM02-Portal (avo.local/Demo/Groups/APP-HRM02-Portal),,08/04/2025 16:32:00
Lars Muijs (500277),Microsoft Active Directory,FS-HRM02-RW (avo.local/Demo/Groups/FS-HRM02-RW),,08/29/2025 19:00:00
Lars Muijs (500277),Microsoft Active Directory,TEAM-HRM02 (avo.local/Demo/Groups/TEAM-HRM02),,06/22/2025 03:29:00
Lars Muijs (500277),Microsoft Active Directory,APP-Adobe-AcrobatPro (avo.local/Demo/Groups/APP-Adobe-AcrobatPro),,05/14/2026 12:28:00
Noa Lindeboom (500278),Microsoft Active Directory,SEC-DiskEncryption (avo.local/Demo/Groups/SEC-DiskEncryption),,11/01/2025 11:09:00
Noa Lindeboom (500278),Microsoft Active Directory,SEC-MFA-Enrolled (avo.local/Demo/Groups/SEC-MFA-Enrolled),,03/01/2026 04:48:00
Noa Lindeboom (500278),Microsoft Active Directory,SEC-Endpoint-Protection (avo.local/Demo/Groups/SEC-Endpoint-Protection),,09/08/2025 09:57:00
Noa Lindeboom (500278),Microsoft Active Directory,APP-Intranet (avo.local/Demo/Groups/APP-Intranet),,09/02/2025 17:17:00
Noa Lindeboom (500278),Microsoft Active Directory,APP-Office365 (avo.local/Demo/Groups/APP-Office365),,08/21/2025 02:22:00
Noa Lindeboom (500278),Microsoft Active Directory,APP-HRM02-Portal (avo.local/Demo/Groups/APP-HRM02-Portal),,12/22/2025 00:25:00
Noa Lindeboom (500278),Microsoft Active Directory,FS-HRM02-RO (avo.local/Demo/Groups/FS-HRM02-RO),,02/20/2026 20:55:00
Hanna Hoekstra (500279),Microsoft Active Directory,SEC-Antivirus (avo.local/Demo/Groups/SEC-Antivirus),,10/31/2025 12:43:00
Hanna Hoekstra (500279),Microsoft Active Directory,SEC-DiskEncryption (avo.local/Demo/Groups/SEC-DiskEncryption),,09/10/2025 22:26:00
Hanna Hoekstra (500279),Microsoft Active Directory,SEC-MFA-Enrolled (avo.local/Demo/Groups/SEC-MFA-Enrolled),,05/09/2026 11:55:00
Hanna Hoekstra (500279),Microsoft Active Directory,SEC-Endpoint-Protection (avo.local/Demo/Groups/SEC-Endpoint-Protection),,02/14/2026 10:50:00
Hanna Hoekstra (500279),Microsoft Active Directory,APP-Intranet (avo.local/Demo/Groups/APP-Intranet),,03/09/2026 11:58:00
Hanna Hoekstra (500279),Microsoft Active Directory,APP-Office365 (avo.local/Demo/Groups/APP-Office365),,03/03/2026 18:17:00
Hanna Hoekstra (500279),Microsoft Active Directory,APP-CA010-Portal (avo.local/Demo/Groups/APP-CA010-Portal),,05/21/2026 03:35:00
Hanna Hoekstra (500279),Microsoft Active Directory,APP-Selfservice (avo.local/Demo/Groups/APP-Selfservice),,07/22/2026 05:46:00
Pien Jonker (500280),Microsoft Active Directory,SEC-Antivirus (avo.local/Demo/Groups/SEC-Antivirus),,05/05/2025 15:40:00
Pien Jonker (500280),Microsoft Active Directory,SEC-DiskEncryption (avo.local/Demo/Groups/SEC-DiskEncryption),,09/18/2025 08:25:00
Pien Jonker (500280),Microsoft Active Directory,SEC-MFA-Enrolled (avo.local/Demo/Groups/SEC-MFA-Enrolled),,05/23/2026 16:18:00
Pien Jonker (500280),Microsoft Active Directory,SEC-Endpoint-Protection (avo.local/Demo/Groups/SEC-Endpoint-Protection),,07/09/2025 20:12:00
Pien Jonker (500280),Microsoft Active Directory,APP-Office365 (avo.local/Demo/Groups/APP-Office365),,10/21/2025 00:56:00
Pien Jonker (500280),Microsoft Active Directory,APP-Adobe-AcrobatPro (avo.local/Demo/Groups/APP-Adobe-AcrobatPro),,11/22/2025 09:00:00
Eva Muijs (500281),Microsoft Active Directory,SEC-Antivirus (avo.local/Demo/Groups/SEC-Antivirus),,07/08/2026 17:40:00
Eva Muijs (500281),Microsoft Active Directory,SEC-DiskEncryption (avo.local/Demo/Groups/SEC-DiskEncryption),,07/18/2025 04:57:00
Eva Muijs (500281),Microsoft Active Directory,SEC-MFA-Enrolled (avo.local/Demo/Groups/SEC-MFA-Enrolled),,12/01/2025 12:52:00
Eva Muijs (500281),Microsoft Active Directory,SEC-Endpoint-Protection (avo.local/Demo/Groups/SEC-Endpoint-Protection),,10/01/2025 13:00:00
Eva Muijs (500281),Microsoft Active Directory,APP-Intranet (avo.local/Demo/Groups/APP-Intranet),,05/06/2026 02:36:00
Eva Muijs (500281),Microsoft Active Directory,FS-ICT03-RW (avo.local/Demo/Groups/FS-ICT03-RW),,03/02/2026 00:12:00
Eva Muijs (500281),Microsoft Active Directory,MBX-ICT03 (avo.local/Demo/Groups/MBX-ICT03),,02/06/2026 04:57:00
Sem Aalbers (500282),Microsoft Active Directory,SEC-MFA-Enrolled (avo.local/Demo/Groups/SEC-MFA-Enrolled),,08/09/2025 04:46:00
Sem Aalbers (500282),Microsoft Active Directory,SEC-Endpoint-Protection (avo.local/Demo/Groups/SEC-Endpoint-Protection),,05/28/2026 02:48:00
Sem Aalbers (500282),Microsoft Active Directory,APP-Intranet (avo.local/Demo/Groups/APP-Intranet),,07/17/2025 21:52:00
Sem Aalbers (500282),Microsoft Active Directory,APP-Office365 (avo.local/Demo/Groups/APP-Office365),,05/16/2026 10:17:00
Finn Dijkgraaf (500283),Microsoft Active Directory,SEC-Antivirus (avo.local/Demo/Groups/SEC-Antivirus),,07/08/2025 11:58:00
Finn Dijkgraaf (500283),Microsoft Active Directory,SEC-DiskEncryption (avo.local/Demo/Groups/SEC-DiskEncryption),,04/15/2026 07:28:00
Finn Dijkgraaf (500283),Microsoft Active Directory,SEC-Endpoint-Protection (avo.local/Demo/Groups/SEC-Endpoint-Protection),,10/24/2025 18:41:00
Finn Dijkgraaf (500283),Microsoft Active Directory,APP-Intranet (avo.local/Demo/Groups/APP-Intranet),,02/14/2026 19:39:00
Finn Dijkgraaf (500283),Microsoft Active Directory,APP-Office365 (avo.local/Demo/Groups/APP-Office365),,06/30/2026 07:03:00
Finn Dijkgraaf (500283),Microsoft Active Directory,APP-CA010-Portal (avo.local/Demo/Groups/APP-CA010-Portal),,12/17/2025 22:55:00
Finn Dijkgraaf (500283),Microsoft Active Directory,FS-CA010-RO (avo.local/Demo/Groups/FS-CA010-RO),,05/10/2026 03:52:00
Finn Dijkgraaf (500283),Microsoft Active Directory,TEAM-CA010 (avo.local/Demo/Groups/TEAM-CA010),,11/12/2025 14:40:00
Finn Dijkgraaf (500283),Microsoft Active Directory,MBX-CA010 (avo.local/Demo/Groups/MBX-CA010),,01/31/2026 22:25:00
Finn Dijkgraaf (500283),Microsoft Active Directory,APP-Selfservice (avo.local/Demo/Groups/APP-Selfservice),,07/09/2025 10:26:00
Mila Lindeboom (500284),Microsoft Active Directory,SEC-Antivirus (avo.local/Demo/Groups/SEC-Antivirus),,01/15/2026 22:50:00
Mila Lindeboom (500284),Microsoft Active Directory,SEC-DiskEncryption (avo.local/Demo/Groups/SEC-DiskEncryption),,11/15/2025 18:40:00
Mila Lindeboom (500284),Microsoft Active Directory,SEC-MFA-Enrolled (avo.local/Demo/Groups/SEC-MFA-Enrolled),,04/14/2025 18:50:00
Mila Lindeboom (500284),Microsoft Active Directory,APP-Intranet (avo.local/Demo/Groups/APP-Intranet),,12/07/2025 08:28:00
Mila Lindeboom (500284),Microsoft Active Directory,APP-Office365 (avo.local/Demo/Groups/APP-Office365),,06/21/2025 06:29:00
Tess Wielenga (500285),Microsoft Active Directory,SEC-MFA-Enrolled (avo.local/Demo/Groups/SEC-MFA-Enrolled),,03/16/2026 22:43:00
Tess Wielenga (500285),Microsoft Active Directory,SEC-Endpoint-Protection (avo.local/Demo/Groups/SEC-Endpoint-Protection),,03/23/2026 15:44:00
Tess Wielenga (500285),Microsoft Active Directory,APP-Office365 (avo.local/Demo/Groups/APP-Office365),,09/30/2025 10:53:00
