Person,System,EntitlementName,Operation,CreatedOn,FinishedOn,Origins,Result
Hanna Fokkema (500299),Microsoft Active Directory,FS-ICT03-RW (avo.local/Demo/Groups/FS-ICT03-RW),Grant,03/20/2026 07:53:00,03/20/2026 07:54:18,ContractUpdate,Succeeded
Hanna Fokkema (500299),Microsoft Active Directory,TEAM-ICT03 (avo.local/Demo/Groups/TEAM-ICT03),Grant,06/06/2026 15:09:00,06/06/2026 15:09:05,PersonUpdate,Succeeded
Hanna Fokkema (500299),Microsoft Active Directory,MBX-ICT03 (avo.local/Demo/Groups/MBX-ICT03),Grant,05/23/2025 08:19:00,05/23/2025 08:19:17,PersonUpdate,Succeeded
Gijs Dijkgraaf (500300),Microsoft Active Directory,SEC-Antivirus (avo.local/Demo/Groups/SEC-Antivirus),Grant,10/02/2025 03:48:00,10/02/2025 03:48:41,ContractUpdate,Succeeded
Gijs Dijkgraaf (500300),Microsoft Active Directory,SEC-DiskEncryption (avo.local/Demo/Groups/SEC-DiskEncryption),Grant,11/11/2025 04:57:00,11/11/2025 04:57:48,BusinessRuleUpdate,Succeeded
Gijs Dijkgraaf (500300),Microsoft Active Directory,SEC-Endpoint-Protection (avo.local/Demo/Groups/SEC-Endpoint-Protection),Grant,12/21/2025 01:38:00,12/21/2025 01:38:12,PersonUpdate,Succeeded
Gijs Dijkgraaf (500300),Microsoft Active Directory,APP-Intranet (avo.local/Demo/Groups/APP-Intranet),Grant,03/01/2026 14:47:00,03/01/2026 14:47:55,PersonUpdate,Succeeded
Gijs Dijkgraaf (500300),Microsoft Active Directory,APP-Office365 (avo.local/Demo/Groups/APP-Office365),Grant,03/16/2026 11:11:00,03/16/2026 11:11:52,PersonUpdate,Succeeded
Gijs Dijkgraaf (500300),Microsoft Active Directory,APP-HRM02-Portal (avo.local/Demo/Groups/APP-HRM02-Portal),Grant,05/12/2025 06:39:00,05/12/2025 06:39:42,BusinessRuleUpdate,Succeeded
Gijs Dijkgraaf (500300),Microsoft Active Directory,FS-HRM02-RO (avo.local/Demo/Groups/FS-HRM02-RO),Grant,02/04/2026 01:20:00,02/04/2026 01:20:23,Import,Succeeded
Gijs Dijkgraaf (500300),Microsoft Active Directory,FS-HRM02-RW (avo.local/Demo/Groups/FS-HRM02-RW),Grant,01/22/2026 07:07:00,01/22/2026 07:08:02,PersonUpdate,Succeeded
Gijs Dijkgraaf (500300),Microsoft Active Directory,TEAM-HRM02 (avo.local/Demo/Groups/TEAM-HRM02),Grant,04/30/2026 04:48:00,04/30/2026 04:48:27,Import,Succeeded
Gijs Dijkgraaf (500300),Microsoft Active Directory,MBX-HRM02 (avo.local/Demo/Groups/MBX-HRM02),Grant,03/13/2026 14:10:00,03/13/2026 14:11:08,PersonUpdate,Succeeded
Sem Kalisvaart (500301),Microsoft Active Directory,SEC-Antivirus (avo.local/Demo/Groups/SEC-Antivirus),Grant,12/08/2025 19:44:00,12/08/2025 19:44:52,BusinessRuleUpdate,Succeeded
Sem Kalisvaart (500301),Microsoft Active Directory,APP-Intranet (avo.local/Demo/Groups/APP-Intranet),Grant,10/25/2025 21:51:00,10/25/2025 21:51:11,PersonUpdate,Succeeded
Sem Kalisvaart (500301),Microsoft Active Directory,APP-Office365 (avo.local/Demo/Groups/APP-Office365),Grant,04/23/2026 15:35:00,04/23/2026 15:36:01,BusinessRuleUpdate,Succeeded
Roos Fokkema (500302),Microsoft Active Directory,SEC-Antivirus (avo.local/Demo/Groups/SEC-Antivirus),Grant,12/21/2025 16:31:00,12/21/2025 16:31:31,Import,Succeeded
Roos Fokkema (500302),Microsoft Active Directory,SEC-MFA-Enrolled (avo.local/Demo/Groups/SEC-MFA-Enrolled),Grant,07/17/2025 08:40:00,07/17/2025 08:40:37,PersonUpdate,Succeeded
Roos Fokkema (500302),Microsoft Active Directory,APP-Office365 (avo.local/Demo/Groups/APP-Office365),Grant,02/22/2026 07:37:00,02/22/2026 07:37:58,PersonUpdate,Succeeded
Roos Fokkema (500302),Microsoft Active Directory,APP-CZ08-Portal (avo.local/Demo/Groups/APP-CZ08-Portal),Grant,05/08/2025 21:21:00,05/08/2025 21:22:28,Import,Succeeded
Roos Fokkema (500302),Microsoft Active Directory,FS-CZ08-RO (avo.local/Demo/Groups/FS-CZ08-RO),Grant,12/21/2025 13:07:00,12/21/2025 13:08:19,PersonUpdate,Succeeded
Roos Fokkema (500302),Microsoft Active Directory,FS-CZ08-RW (avo.local/Demo/Groups/FS-CZ08-RW),Grant,08/02/2025 06:40:00,08/02/2025 06:40:01,PersonUpdate,Succeeded
Roos Fokkema (500302),Microsoft Active Directory,TEAM-CZ08 (avo.local/Demo/Groups/TEAM-CZ08),Grant,08/22/2025 11:14:00,08/22/2025 11:15:03,ContractUpdate,Succeeded
Roos Fokkema (500302),Microsoft Active Directory,MBX-CZ08 (avo.local/Demo/Groups/MBX-CZ08),Grant,11/16/2025 02:57:00,11/16/2025 02:57:36,Import,Succeeded
Roos Fokkema (500302),Microsoft Active Directory,APP-Selfservice (avo.local/Demo/Groups/APP-Selfservice),Grant,05/09/2025 01:06:00,05/09/2025 01:06:47,Import,Succeeded
Zoë Ipenburg (500303),Microsoft Active Directory,SEC-Antivirus (avo.local/Demo/Groups/SEC-Antivirus),Grant,02/09/2026 19:00:00,02/09/2026 19:00:45,Import,Succeeded
Zoë Ipenburg (500303),Microsoft Active Directory,SEC-Antivirus (avo.local/Demo/Groups/SEC-Antivirus),Revoke,03/18/2026 19:00:00,03/18/2026 19:00:10,ContractUpdate,Succeeded
Zoë Ipenburg (500303),Microsoft Active Directory,SEC-Antivirus (avo.local/Demo/Groups/SEC-Antivirus),Grant,03/27/2026 19:00:00,03/27/2026 19:00:34,ContractUpdate,Succeeded
Zoë Ipenburg (500303),Microsoft Active Directory,SEC-Endpoint-Protection (avo.local/Demo/Groups/SEC-Endpoint-Protection),Grant,06/06/2025 13:14:00,06/06/2025 13:14:15,ContractUpdate,Succeeded
Zoë Ipenburg (500303),Microsoft Active Directory,TEAM-CB12 (avo.local/Demo/Groups/TEAM-CB12),Grant,08/08/2025 19:36:00,08/08/2025 19:37:07,BusinessRuleUpdate,Succeeded
Zoë Ipenburg (500303),Microsoft Active Directory,MBX-CB12 (avo.local/Demo/Groups/MBX-CB12),Grant,12/19/2025 19:40:00,12/19/2025 19:41:03,BusinessRuleUpdate,Succeeded
Zoë Ipenburg (500303),Microsoft Active Directory,APP-Selfservice (avo.local/Demo/Groups/APP-Selfservice),Grant,11/04/2025 15:35:00,11/04/2025 15:35:56,Import,Succeeded
Zoë Ipenburg (500303),Microsoft Active Directory,APP-Adobe-AcrobatPro (avo.local/Demo/Groups/APP-Adobe-AcrobatPro),Grant,08/28/2025 06:20:00,08/28/2025 06:20:51,PersonUpdate,Succeeded
Eva Muijs (500304),Microsoft Active Directory,SEC-Antivirus (avo.local/Demo/Groups/SEC-Antivirus),Grant,03/01/2026 23:13:00,03/01/2026 23:14:18,Import,Succeeded
Eva Muijs (500304),Microsoft Active Directory,SEC-MFA-Enrolled (avo.local/Demo/Groups/SEC-MFA-Enrolled),Grant,05/02/2025 20:12:00,05/02/2025 20:12:09,PersonUpdate,Succeeded
Eva Muijs (500304),Microsoft Active Directory,SEC-Endpoint-Protection (avo.local/Demo/Groups/SEC-Endpoint-Protection),Grant,02/22/2026 18:26:00,02/22/2026 18:26:14,BusinessRuleUpdate,Succeeded
Eva Muijs (500304),Microsoft Active Directory,APP-Intranet (avo.local/Demo/Groups/APP-Intranet),Grant,10/16/2025 15:23:00,10/16/2025 15:24:24,Import,Succeeded
Eva Muijs (500304),Microsoft Active Directory,APP-Office365 (avo.local/Demo/Groups/APP-Office365),Grant,09/08/2025 12:41:00,09/08/2025 12:41:25,Import,Succeeded
Eva Muijs (500304),Microsoft Active Directory,FS-CA060-RW (avo.local/Demo/Groups/FS-CA060-RW),Grant,03/12/2026 00:08:00,03/12/2026 00:08:59,PersonUpdate,Succeeded
Eva Muijs (500304),Microsoft Active Directory,MBX-CA060 (avo.local/Demo/Groups/MBX-CA060),Grant,03/19/2026 00:55:00,03/19/2026 00:55:47,BusinessRuleUpdate,Succeeded
Eva Muijs (500304),Microsoft Active Directory,APP-Selfservice (avo.local/Demo/Groups/APP-Selfservice),Grant,12/17/2025 05:22:00,12/17/2025 05:23:01,Import,Succeeded
Kim Kalisvaart (500305),Microsoft Active Directory,SEC-Antivirus (avo.local/Demo/Groups/SEC-Antivirus),Grant,04/11/2026 02:54:00,04/11/2026 02:54:15,Import,Succeeded
Kim Kalisvaart (500305),Microsoft Active Directory,SEC-DiskEncryption (avo.local/Demo/Groups/SEC-DiskEncryption),Grant,12/27/2025 00:22:00,12/27/2025 00:23:21,BusinessRuleUpdate,Succeeded
Kim Kalisvaart (500305),Microsoft Active Directory,SEC-Endpoint-Protection (avo.local/Demo/Groups/SEC-Endpoint-Protection),Grant,11/10/2025 08:52:00,11/10/2025 08:52:04,Import,Succeeded
Kim Kalisvaart (500305),Microsoft Active Directory,APP-Intranet (avo.local/Demo/Groups/APP-Intranet),Grant,07/13/2026 04:41:00,07/13/2026 04:41:23,Import,Succeeded
Kim Kalisvaart (500305),Microsoft Active Directory,APP-Office365 (avo.local/Demo/Groups/APP-Office365),Grant,09/28/2025 23:29:00,09/28/2025 23:29:52,BusinessRuleUpdate,Succeeded
Kim Kalisvaart (500305),Microsoft Active Directory,APP-CA060-Portal (avo.local/Demo/Groups/APP-CA060-Portal),Grant,09/03/2025 09:57:00,09/03/2025 09:58:28,ContractUpdate,Succeeded
Kim Kalisvaart (500305),Microsoft Active Directory,TEAM-CA060 (avo.local/Demo/Groups/TEAM-CA060),Grant,10/30/2025 04:11:00,10/30/2025 04:11:29,PersonUpdate,Succeeded
Kim Kalisvaart (500305),Microsoft Active Directory,MBX-CA060 (avo.local/Demo/Groups/MBX-CA060),Grant,05/17/2025 18:23:00,05/17/2025 18:23:34,ContractUpdate,Succeeded
Kim Elzinga (500306),Microsoft Active Directory,SEC-DiskEncryption (avo.local/Demo/Groups/SEC-DiskEncryption),Grant,02/19/2026 03:27:00,02/19/2026 03:28:27,ContractUpdate,Succeeded
Kim Elzinga (500306),Microsoft Active Directory,SEC-MFA-Enrolled (avo.local/Demo/Groups/SEC-MFA-Enrolled),Grant,08/01/2025 10:31:00,08/01/2025 10:31:07,Import,Succeeded
Kim Elzinga (500306),Microsoft Active Directory,APP-Office365 (avo.local/Demo/Groups/APP-Office365),Grant,05/21/2025 23:02:00,05/21/2025 23:02:21,BusinessRuleUpdate,Succeeded
Kim Elzinga (500306),Microsoft Active Directory,APP-Office365 (avo.local/Demo/Groups/APP-Office365),Revoke,06/04/2025 23:02:00,06/04/2025 23:02:54,ContractUpdate,Succeeded
Kim Elzinga (500306),Microsoft Active Directory,APP-Office365 (avo.local/Demo/Groups/APP-Office365),Grant,06/16/2025 23:02:00,06/16/2025 23:03:11,ContractUpdate,Succeeded
Mila Muijs (500307),Microsoft Active Directory,SEC-Antivirus (avo.local/Demo/Groups/SEC-Antivirus),Grant,07/12/2025 14:15:00,07/12/2025 14:15:40,BusinessRuleUpdate,Succeeded
Mila Muijs (500307),Microsoft Active Directory,SEC-MFA-Enrolled (avo.local/Demo/Groups/SEC-MFA-Enrolled),Grant,07/02/2026 21:58:00,07/02/2026 21:58:26,PersonUpdate,Succeeded
Mila Muijs (500307),Microsoft Active Directory,SEC-Endpoint-Protection (avo.local/Demo/Groups/SEC-Endpoint-Protection),Grant,12/13/2025 00:35:00,12/13/2025 00:35:59,ContractUpdate,Succeeded
Mila Muijs (500307),Microsoft Active Directory,APP-Intranet (avo.local/Demo/Groups/APP-Intranet),Grant,06/23/2026 04:54:00,06/23/2026 04:55:29,Import,Succeeded
Mila Muijs (500307),Microsoft Active Directory,APP-Office365 (avo.local/Demo/Groups/APP-Office365),Grant,01/24/2026 11:58:00,01/24/2026 11:58:09,BusinessRuleUpdate,Succeeded
Mila Muijs (500307),Microsoft Active Directory,FS-Begeleider-DATA (avo.local/Demo/Groups/FS-Begeleider-DATA),Grant,10/21/2025 19:26:00,10/21/2025 19:26:57,BusinessRuleUpdate,Succeeded
Olivier Uijlenbroek (500308),Microsoft Active Directory,SEC-Antivirus (avo.local/Demo/Groups/SEC-Antivirus),Grant,07/08/2025 22:59:00,07/08/2025 23:00:05,ContractUpdate,Succeeded
Olivier Uijlenbroek (500308),Microsoft Active Directory,SEC-DiskEncryption (avo.local/Demo/Groups/SEC-DiskEncryption),Grant,04/15/2026 18:53:00,04/15/2026 18:53:16,ContractUpdate,Succeeded
Olivier Uijlenbroek (500308),Microsoft Active Directory,SEC-MFA-Enrolled (avo.local/Demo/Groups/SEC-MFA-Enrolled),Grant,03/23/2025 00:49:00,03/23/2025 00:50:04,ContractUpdate,Succeeded
Olivier Uijlenbroek (500308),Microsoft Active Directory,APP-Intranet (avo.local/Demo/Groups/APP-Intranet),Grant,08/20/2025 09:52:00,08/20/2025 09:53:26,PersonUpdate,Succeeded
Olivier Uijlenbroek (500308),Microsoft Active Directory,APP-Office365 (avo.local/Demo/Groups/APP-Office365),Grant,03/25/2025 22:26:00,03/25/2025 22:27:06,PersonUpdate,Succeeded
Olivier Uijlenbroek (500308),Microsoft Active Directory,APP-CA060-Portal (avo.local/Demo/Groups/APP-CA060-Portal),Grant,09/21/2025 16:11:00,09/21/2025 16:11:03,PersonUpdate,Succeeded
Olivier Uijlenbroek (500308),Microsoft Active Directory,FS-CA060-RO (avo.local/Demo/Groups/FS-CA060-RO),Grant,11/10/2025 14:30:00,11/10/2025 14:30:29,PersonUpdate,Succeeded
Olivier Uijlenbroek (500308),Microsoft Active Directory,FS-CA060-RW (avo.local/Demo/Groups/FS-CA060-RW),Grant,10/22/2025 16:52:00,10/22/2025 16:53:08,Import,Succeeded
Olivier Uijlenbroek (500308),Microsoft Active Directory,TEAM-CA060 (avo.local/Demo/Groups/TEAM-CA060),Grant,02/03/2026 04:30:00,02/03/2026 04:30:51,BusinessRuleUpdate,Succeeded
Olivier Uijlenbroek (500308),Microsoft Active Directory,MBX-CA060 (avo.local/Demo/Groups/MBX-CA060),Grant,03/25/2025 22:51:00,03/25/2025 22:52:07,BusinessRuleUpdate,Succeeded
Olivier Uijlenbroek (500308),Microsoft Active Directory,FS-CZ08-RO (avo.local/Demo/Groups/FS-CZ08-RO),Grant,02/08/2026 22:12:00,02/08/2026 22:12:15,BusinessRuleUpdate,Succeeded
Olivier Uijlenbroek (500308),Microsoft Active Directory,TEAM-CZ08 (avo.local/Demo/Groups/TEAM-CZ08),Grant,02/05/2026 19:59:00,02/05/2026 19:59:16,BusinessRuleUpdate,Succeeded
Ursula Hoekstra (500309),Microsoft Active Directory,SEC-Antivirus (avo.local/Demo/Groups/SEC-Antivirus),Grant,07/23/2025 19:51:00,07/23/2025 19:51:05,BusinessRuleUpdate,Succeeded
Ursula Hoekstra (500309),Microsoft Active Directory,SEC-DiskEncryption (avo.local/Demo/Groups/SEC-DiskEncryption),Grant,07/22/2025 02:16:00,07/22/2025 02:16:22,ContractUpdate,Succeeded
Ursula Hoekstra (500309),Microsoft Active Directory,SEC-MFA-Enrolled (avo.local/Demo/Groups/SEC-MFA-Enrolled),Grant,05/28/2026 18:25:00,05/28/2026 18:25:18,Import,Succeeded
Ursula Hoekstra (500309),Microsoft Active Directory,APP-Intranet (avo.local/Demo/Groups/APP-Intranet),Grant,02/13/2026 19:59:00,02/13/2026 20:00:09,PersonUpdate,Succeeded
Ursula Coenen (500310),Microsoft Active Directory,SEC-DiskEncryption (avo.local/Demo/Groups/SEC-DiskEncryption),Grant,01/09/2026 20:49:00,01/09/2026 20:49:52,PersonUpdate,Succeeded
Ursula Coenen (500310),Microsoft Active Directory,SEC-MFA-Enrolled (avo.local/Demo/Groups/SEC-MFA-Enrolled),Grant,06/16/2026 00:56:00,06/16/2026 00:56:41,Import,Succeeded
Ursula Coenen (500310),Microsoft Active Directory,SEC-Endpoint-Protection (avo.local/Demo/Groups/SEC-Endpoint-Protection),Grant,03/07/2026 05:26:00,03/07/2026 05:26:16,ContractUpdate,Succeeded
Ursula Coenen (500310),Microsoft Active Directory,SEC-Endpoint-Protection (avo.local/Demo/Groups/SEC-Endpoint-Protection),Revoke,03/31/2026 05:26:00,03/31/2026 05:26:13,ContractUpdate,Succeeded
Ursula Coenen (500310),Microsoft Active Directory,SEC-Endpoint-Protection (avo.local/Demo/Groups/SEC-Endpoint-Protection),Grant,04/01/2026 05:26:00,04/01/2026 05:26:59,ContractUpdate,Succeeded
Ursula Coenen (500310),Microsoft Active Directory,APP-Office365 (avo.local/Demo/Groups/APP-Office365),Grant,06/14/2026 08:06:00,06/14/2026 08:07:01,ContractUpdate,Succeeded
Ursula Coenen (500310),Microsoft Active Directory,FS-CB12-RO (avo.local/Demo/Groups/FS-CB12-RO),Grant,10/10/2025 21:49:00,10/10/2025 21:49:39,ContractUpdate,Succeeded
Ursula Coenen (500310),Microsoft Active Directory,FS-CB12-RW (avo.local/Demo/Groups/FS-CB12-RW),Grant,05/29/2025 15:03:00,05/29/2025 15:03:57,Import,Succeeded
Ursula Coenen (500310),Microsoft Active Directory,TEAM-CB12 (avo.local/Demo/Groups/TEAM-CB12),Grant,05/30/2025 11:19:00,05/30/2025 11:19:37,Import,Succeeded
Ursula Coenen (500310),Microsoft Active Directory,MBX-CB12 (avo.local/Demo/Groups/MBX-CB12),Grant,04/05/2025 01:46:00,04/05/2025 01:46:40,ContractUpdate,Succeeded
Ursula Coenen (500310),Microsoft Active Directory,MBX-CB12 (avo.local/Demo/Groups/MBX-CB12),Revoke,04/21/2025 01:46:00,04/21/2025 01:46:53,ContractUpdate,Succeeded
Ursula Coenen (500310),Microsoft Active Directory,MBX-CB12 (avo.local/Demo/Groups/MBX-CB12),Grant,05/03/2025 01:46:00,05/03/2025 01:46:53,ContractUpdate,Succeeded
Ursula Coenen (500310),Microsoft Active Directory,FS-ICT03-RW (avo.local/Demo/Groups/FS-ICT03-RW),Grant,06/17/2025 04:03:00,06/17/2025 04:03:49,Import,Succeeded
Ursula Coenen (500310),Microsoft Active Directory,TEAM-ICT03 (avo.local/Demo/Groups/TEAM-ICT03),Grant,02/20/2026 16:44:00,02/20/2026 16:44:25,BusinessRuleUpdate,Succeeded
Cato Kalisvaart (500311),Microsoft Active Directory,SEC-Antivirus (avo.local/Demo/Groups/SEC-Antivirus),Grant,08/19/2025 11:54:00,08/19/2025 11:54:16,PersonUpdate,Succeeded
Cato Kalisvaart (500311),Microsoft Active Directory,SEC-DiskEncryption (avo.local/Demo/Groups/SEC-DiskEncryption),Grant,04/01/2025 05:47:00,04/01/2025 05:47:49,PersonUpdate,Succeeded
Cato Kalisvaart (500311),Microsoft Active Directory,SEC-Endpoint-Protection (avo.local/Demo/Groups/SEC-Endpoint-Protection),Grant,06/16/2026 21:07:00,06/16/2026 21:07:13,PersonUpdate,Succeeded
Cato Kalisvaart (500311),Microsoft Active Directory,ROLE-Begeleider (avo.local/Demo/Groups/ROLE-Begeleider),Grant,06/03/2026 04:31:00,06/03/2026 04:31:36,BusinessRuleUpdate,Succeeded
Cato Kalisvaart (500311),Microsoft Active Directory,ROLE-Begeleider (avo.local/Demo/Groups/ROLE-Begeleider),Revoke,06/21/2026 04:31:00,06/21/2026 04:32:07,ContractUpdate,Succeeded
Cato Kalisvaart (500311),Microsoft Active Directory,ROLE-Begeleider (avo.local/Demo/Groups/ROLE-Begeleider),Grant,07/05/2026 04:31:00,07/05/2026 04:32:11,ContractUpdate,Succeeded
Cato Kalisvaart (500311),Microsoft Active Directory,APP-Adobe-AcrobatPro (avo.local/Demo/Groups/APP-Adobe-AcrobatPro),Grant,04/30/2026 01:28:00,04/30/2026 01:28:10,Import,Succeeded
Cato Kalisvaart (500311),Microsoft Active Directory,FS-Begeleider-DATA (avo.local/Demo/Groups/FS-Begeleider-DATA),Grant,01/17/2026 03:52:00,01/17/2026 03:52:58,PersonUpdate,Succeeded
Bram Coenen (500312),Microsoft Active Directory,SEC-Antivirus (avo.local/Demo/Groups/SEC-Antivirus),Grant,08/03/2025 16:29:00,08/03/2025 16:29:46,ContractUpdate,Succeeded
Bram Coenen (500312),Microsoft Active Directory,SEC-DiskEncryption (avo.local/Demo/Groups/SEC-DiskEncryption),Grant,01/23/2026 08:32:00,01/23/2026 08:32:19,Import,Succeeded
Bram Coenen (500312),Microsoft Active Directory,SEC-MFA-Enrolled (avo.local/Demo/Groups/SEC-MFA-Enrolled),Grant,02/24/2026 06:53:00,02/24/2026 06:53:27,ContractUpdate,Succeeded
Bram Coenen (500312),Microsoft Active Directory,SEC-Endpoint-Protection (avo.local/Demo/Groups/SEC-Endpoint-Protection),Grant,05/21/2025 00:50:00,05/21/2025 00:51:10,PersonUpdate,Succeeded
Bram Coenen (500312),Microsoft Active Directory,SEC-Endpoint-Protection (avo.local/Demo/Groups/SEC-Endpoint-Protection),Revoke,06/17/2025 00:50:00,06/17/2025 00:51:12,ContractUpdate,Succeeded
Bram Coenen (500312),Microsoft Active Directory,SEC-Endpoint-Protection (avo.local/Demo/Groups/SEC-Endpoint-Protection),Grant,06/28/2025 00:50:00,06/28/2025 00:50:10,ContractUpdate,Succeeded
Bram Coenen (500312),Microsoft Active Directory,APP-Intranet (avo.local/Demo/Groups/APP-Intranet),Grant,01/25/2026 05:36:00,01/25/2026 05:37:21,BusinessRuleUpdate,Succeeded
Bram Coenen (500312),Microsoft Active Directory,APP-Office365 (avo.local/Demo/Groups/APP-Office365),Grant,07/11/2025 00:33:00,07/11/2025 00:33:53,ContractUpdate,Succeeded
Bram Coenen (500312),Microsoft Active Directory,FS-FIN01-RO (avo.local/Demo/Groups/FS-FIN01-RO),Grant,06/17/2025 15:00:00,06/17/2025 15:00:56,ContractUpdate,Succeeded
Bram Coenen (500312),Microsoft Active Directory,FS-FIN01-RW (avo.local/Demo/Groups/FS-FIN01-RW),Grant,07/09/2025 01:42:00,07/09/2025 01:43:20,Import,Succeeded
Bram Coenen (500312),Microsoft Active Directory,MBX-FIN01 (avo.local/Demo/Groups/MBX-FIN01),Grant,10/22/2025 23:34:00,10/22/2025 23:35:02,Import,Succeeded
Noa Hoekstra (500313),Microsoft Active Directory,SEC-Antivirus (avo.local/Demo/Groups/SEC-Antivirus),Grant,03/13/2026 06:13:00,03/13/2026 06:13:43,PersonUpdate,Succeeded
Noa Hoekstra (500313),Microsoft Active Directory,SEC-MFA-Enrolled (avo.local/Demo/Groups/SEC-MFA-Enrolled),Grant,01/14/2026 23:50:00,01/14/2026 23:51:28,ContractUpdate,Succeeded
Noa Hoekstra (500313),Microsoft Active Directory,SEC-Endpoint-Protection (avo.local/Demo/Groups/SEC-Endpoint-Protection),Grant,02/26/2026 07:05:00,02/26/2026 07:05:02,BusinessRuleUpdate,Succeeded
Noa Hoekstra (500313),Microsoft Active Directory,APP-Office365 (avo.local/Demo/Groups/APP-Office365),Grant,02/18/2026 14:37:00,02/18/2026 14:37:48,BusinessRuleUpdate,Succeeded
Noa Hoekstra (500313),Microsoft Active Directory,ROLE-Begeleider (avo.local/Demo/Groups/ROLE-Begeleider),Grant,04/16/2026 00:56:00,04/16/2026 00:56:35,BusinessRuleUpdate,Succeeded
Noa Hoekstra (500313),Microsoft Active Directory,FS-Begeleider-DATA (avo.local/Demo/Groups/FS-Begeleider-DATA),Grant,07/29/2026 21:49:00,07/29/2026 21:49:08,BusinessRuleUpdate,Succeeded
Xander Fokkema (500314),Microsoft Active Directory,SEC-Antivirus (avo.local/Demo/Groups/SEC-Antivirus),Grant,03/24/2026 11:17:00,03/24/2026 11:17:55,BusinessRuleUpdate,Succeeded
Xander Fokkema (500314),Microsoft Active Directory,SEC-DiskEncryption (avo.local/Demo/Groups/SEC-DiskEncryption),Grant,06/29/2026 20:14:00,06/29/2026 20:15:25,ContractUpdate,Succeeded
Xander Fokkema (500314),Microsoft Active Directory,SEC-Endpoint-Protection (avo.local/Demo/Groups/SEC-Endpoint-Protection),Grant,09/19/2025 22:22:00,09/19/2025 22:23:16,ContractUpdate,Succeeded
Xander Fokkema (500314),Microsoft Active Directory,APP-Intranet (avo.local/Demo/Groups/APP-Intranet),Grant,02/21/2026 16:56:00,02/21/2026 16:57:09,BusinessRuleUpdate,Succeeded
Xander Fokkema (500314),Microsoft Active Directory,APP-Office365 (avo.local/Demo/Groups/APP-Office365),Grant,03/06/2026 13:15:00,03/06/2026 13:15:35,PersonUpdate,Succeeded
Xander Fokkema (500314),Microsoft Active Directory,FS-FIN01-RO (avo.local/Demo/Groups/FS-FIN01-RO),Grant,05/09/2025 12:17:00,05/09/2025 12:18:12,BusinessRuleUpdate,Succeeded
Xander Fokkema (500314),Microsoft Active Directory,FS-FIN01-RO (avo.local/Demo/Groups/FS-FIN01-RO),Revoke,06/22/2025 12:17:00,06/22/2025 12:17:36,ContractUpdate,Succeeded
