System,Person,AccountDisplayName,AccountUserName,AccountEnabled,PermissionDisplayName,PermissionConfigurationDisplayName,SubPermissionDisplayName,Issue,Resolution
Microsoft Active Directory,Iris Dijkgraaf (500265),Iris Dijkgraaf,iris.dijkgraaf71,True,FS-CA010-RO (avo.local/Demo/Groups/FS-CA010-RO),,,Permission unmanaged,None
Microsoft Active Directory,Roos Nagtegaal (500124),Roos Nagtegaal,roos.nagtegaal27,True,MBX-CZ08 (avo.local/Demo/Groups/MBX-CZ08),,,Permission unmanaged,None
Microsoft Active Directory,Yara Vroegindeweij (500206),Yara Vroegindeweij,yara.vroegindeweij12,True,APP-Intranet (avo.local/Demo/Groups/APP-Intranet),,,Permission unmanaged,None
Microsoft Active Directory,Ursula Quaedvlieg (500051),Ursula Quaedvlieg,ursula.quaedvlieg51,True,APP-Intranet (avo.local/Demo/Groups/APP-Intranet),,,Permission unmanaged,None
Microsoft Active Directory,Anne Berkhout (500188),Anne Berkhout,anne.berkhout91,True,APP-Intranet (avo.local/Demo/Groups/APP-Intranet),,,Permission unmanaged,None
Microsoft Active Directory,Ursula Oosterhuis (500304),Ursula Oosterhuis,ursula.oosterhuis13,True,PRINT-Zwolle (avo.local/Demo/Groups/PRINT-Zwolle),,,Permission unmanaged,None
Microsoft Active Directory,Quinten Pronk (500149),Quinten Pronk,quinten.pronk52,True,MBX-KWA07 (avo.local/Demo/Groups/MBX-KWA07),,,Permission unmanaged,None
Microsoft Active Directory,Eva Wielenga (500121),Eva Wielenga,eva.wielenga24,True,PRINT-Thuiswerkplek (avo.local/Demo/Groups/PRINT-Thuiswerkplek),,,Permission unmanaged,None
Microsoft Active Directory,Ursula Pronk (500311),Ursula Pronk,ursula.pronk20,True,SEC-DiskEncryption (avo.local/Demo/Groups/SEC-DiskEncryption),,,Permission unmanaged,None
Microsoft Active Directory,,Wout Terlouw (test),test.wout.terlouw42,False,APP-Selfservice (avo.local/Demo/Groups/APP-Selfservice),,,Permission unmanaged,None
Microsoft Active Directory,Finn Jonker (500130),Finn Jonker,finn.jonker33,True,FS-CA010-RW (avo.local/Demo/Groups/FS-CA010-RW),,,Permission unmanaged,None
Microsoft Active Directory,Eva Fokkema (500213),Eva Fokkema,eva.fokkema19,False,FS-HRM02-RO (avo.local/Demo/Groups/FS-HRM02-RO),,,Permission unmanaged,None
Microsoft Active Directory,Zoë Uijlenbroek (500219),Zoë Uijlenbroek,zoe.uijlenbroek25,True,SEC-DiskEncryption (avo.local/Demo/Groups/SEC-DiskEncryption),,,Permission unmanaged,None
Microsoft Active Directory,Tess Hoekstra (500247),Tess Hoekstra,tess.hoekstra53,False,LIC-M365-F3 (avo.local/Demo/Groups/LIC-M365-F3),,,Permission unmanaged,None
Microsoft Active Directory,Sem Terlouw (500050),Sem Terlouw,sem.terlouw50,True,ROLE-Verpleegkundige (avo.local/Demo/Groups/ROLE-Verpleegkundige),,,Permission unmanaged,None
Microsoft Active Directory,Sem Berkhout (500202),Sem Berkhout,sem.berkhout8,True,SEC-Antivirus (avo.local/Demo/Groups/SEC-Antivirus),,,Permission unmanaged,None
Microsoft Active Directory,Xander Elzinga (500083),Xander Elzinga,xander.elzinga83,False,VPN-Thuiswerken (avo.local/Demo/Groups/VPN-Thuiswerken),,,Permission unmanaged,None
Microsoft Active Directory,Tess Zomerdijk (500072),Tess Zomerdijk,tess.zomerdijk72,True,SEC-Antivirus (avo.local/Demo/Groups/SEC-Antivirus),,,Permission unmanaged,None
Microsoft Active Directory,Daan Lindeboom (500286),Daan Lindeboom,daan.lindeboom92,True,APP-Intranet (avo.local/Demo/Groups/APP-Intranet),,,Permission unmanaged,None
Microsoft Active Directory,Ursula Pronk (500181),Ursula Pronk,ursula.pronk84,True,APP-Selfservice (avo.local/Demo/Groups/APP-Selfservice),,,Permission unmanaged,None
Microsoft Active Directory,Eva Elzinga (500010),Eva Elzinga,eva.elzinga10,True,TEAM-HRM02 (avo.local/Demo/Groups/TEAM-HRM02),,,Permission unmanaged,None
Microsoft Active Directory,Daan Zomerdijk (500226),Daan Zomerdijk,daan.zomerdijk32,True,APP-Visio (avo.local/Demo/Groups/APP-Visio),,,Permission unmanaged,None
Microsoft Active Directory,Yara Fokkema (500237),Yara Fokkema,yara.fokkema43,True,TEAM-INK08 (avo.local/Demo/Groups/TEAM-INK08),,,Permission unmanaged,None
Microsoft Active Directory,Iris Dijkgraaf (500265),Iris Dijkgraaf,iris.dijkgraaf71,True,LIC-M365-E5 (avo.local/Demo/Groups/LIC-M365-E5),,,Permission unmanaged,None
Microsoft Active Directory,Cato Ipenburg (500110),Cato Ipenburg,cato.ipenburg13,True,APP-CA060-Portal (avo.local/Demo/Groups/APP-CA060-Portal),,,Permission unmanaged,None
Microsoft Active Directory,Tess Gerritsen (500234),Tess Gerritsen,tess.gerritsen40,True,SEC-DiskEncryption (avo.local/Demo/Groups/SEC-DiskEncryption),,,Permission unmanaged,None
Microsoft Active Directory,Finn Jonker (500130),Finn Jonker,finn.jonker33,True,APP-Adobe-AcrobatPro (avo.local/Demo/Groups/APP-Adobe-AcrobatPro),,,Permission unmanaged,None
Microsoft Active Directory,Quinten Jonker (500131),Quinten Jonker,quinten.jonker34,True,APP-Office365 (avo.local/Demo/Groups/APP-Office365),,,Permission unmanaged,None
Microsoft Active Directory,Bram Pronk (500002),Bram Pronk,bram.pronk2,True,LIC-M365-F3 (avo.local/Demo/Groups/LIC-M365-F3),,,Permission unmanaged,None
Microsoft Active Directory,Anne Terlouw (500135),Anne Terlouw,anne.terlouw38,True,LIC-M365-F3 (avo.local/Demo/Groups/LIC-M365-F3),,,Permission unmanaged,None
Microsoft Active Directory,Wout Terlouw (500042),Wout Terlouw,wout.terlouw42,False,APP-Planner (avo.local/Demo/Groups/APP-Planner),,,Permission unmanaged,None
Microsoft Active Directory,Ursula Quaedvlieg (500051),Ursula Quaedvlieg,ursula.quaedvlieg51,True,APP-ICT03-Portal (avo.local/Demo/Groups/APP-ICT03-Portal),,,Permission unmanaged,None
Microsoft Active Directory,Kim Quaedvlieg (500034),Kim Quaedvlieg,kim.quaedvlieg34,True,APP-INK08-Portal (avo.local/Demo/Groups/APP-INK08-Portal),,,Permission unmanaged,None
Microsoft Active Directory,Quinten Jonker (500045),Quinten Jonker,quinten.jonker45,True,SEC-DiskEncryption (avo.local/Demo/Groups/SEC-DiskEncryption),,,Permission unmanaged,None
Microsoft Active Directory,Zoë Slootweg (500063),Zoë Slootweg,zoe.slootweg63,True,APP-Selfservice (avo.local/Demo/Groups/APP-Selfservice),,,Permission unmanaged,None
Microsoft Active Directory,Finn Wielenga (500232),Finn Wielenga,finn.wielenga38,True,SEC-Endpoint-Protection (avo.local/Demo/Groups/SEC-Endpoint-Protection),,,Permission unmanaged,None
Microsoft Active Directory,Finn Roozendaal (500015),Finn Roozendaal,finn.roozendaal15,True,APP-HRM02-Portal (avo.local/Demo/Groups/APP-HRM02-Portal),,,Permission unmanaged,None
Microsoft Active Directory,Wout Terlouw (500042),Wout Terlouw,wout.terlouw42,False,TEAM-KWA07 (avo.local/Demo/Groups/TEAM-KWA07),,,Permission unmanaged,None
Microsoft Active Directory,Tess Fokkema (500253),Tess Fokkema,tess.fokkema59,True,APP-Intranet (avo.local/Demo/Groups/APP-Intranet),,,Permission unmanaged,None
Microsoft Active Directory,Yara Coenen (500175),Yara Coenen,yara.coenen78,True,SEC-MFA-Enrolled (avo.local/Demo/Groups/SEC-MFA-Enrolled),,,Permission unmanaged,None
Microsoft Active Directory,Tess Kalisvaart (500257),Tess Kalisvaart,tess.kalisvaart63,True,WIFI-Personeel (avo.local/Demo/Groups/WIFI-Personeel),,,Permission unmanaged,None
Microsoft Active Directory,Daan Pronk (500030),Daan Pronk,daan.pronk30,True,FS-Begeleider-DATA (avo.local/Demo/Groups/FS-Begeleider-DATA),,,Permission unmanaged,None
Microsoft Active Directory,Daan Zomerdijk (500226),Daan Zomerdijk,daan.zomerdijk32,True,SEC-Antivirus (avo.local/Demo/Groups/SEC-Antivirus),,,Permission unmanaged,None
Microsoft Active Directory,Lars Elzinga (500262),Lars Elzinga,lars.elzinga68,True,SEC-DiskEncryption (avo.local/Demo/Groups/SEC-DiskEncryption),,,Permission unmanaged,None
Microsoft Active Directory,Xander Hoekstra (500170),Xander Hoekstra,xander.hoekstra73,True,FS-FAC04-RW (avo.local/Demo/Groups/FS-FAC04-RW),,,Permission unmanaged,None
Microsoft Active Directory,Pien Oosterhuis (500221),Pien Oosterhuis,pien.oosterhuis27,False,FS-Kwaliteitsadviseur-DATA (avo.local/Demo/Groups/FS-Kwaliteitsadviseur-DATA),,,Permission unmanaged,None
Microsoft Active Directory,Hanna Roozendaal (500298),Hanna Roozendaal,hanna.roozendaal7,True,MBX-ZRG06 (avo.local/Demo/Groups/MBX-ZRG06),,,Permission unmanaged,None
Microsoft Active Directory,Kim Berkhout (500153),Kim Berkhout,kim.berkhout56,True,SEC-Endpoint-Protection (avo.local/Demo/Groups/SEC-Endpoint-Protection),,,Permission unmanaged,None
Microsoft Active Directory,Mila Berkhout (500187),Mila Berkhout,mila.berkhout90,True,TEAM-CA060 (avo.local/Demo/Groups/TEAM-CA060),,,Permission unmanaged,None
Microsoft Active Directory,,Hanna Berkhout (test),test.hanna.berkhout40,False,,,,Account unmanaged,None
Microsoft Active Directory,Mila Zomerdijk (500295),Mila Zomerdijk,mila.zomerdijk4,True,FS-CA060-RO (avo.local/Demo/Groups/FS-CA060-RO),,,Permission unmanaged,None
Microsoft Active Directory,Vera Fokkema (500134),Vera Fokkema,vera.fokkema37,True,WIFI-Personeel (avo.local/Demo/Groups/WIFI-Personeel),,,Permission unmanaged,None
Microsoft Active Directory,Ursula Roozendaal (500319),Ursula Roozendaal,ursula.roozendaal28,True,SEC-DiskEncryption (avo.local/Demo/Groups/SEC-DiskEncryption),,,Permission unmanaged,None
Microsoft Active Directory,Jasper Lindeboom (500300),Jasper Lindeboom,jasper.lindeboom9,True,APP-COM05-Portal (avo.local/Demo/Groups/APP-COM05-Portal),,,Permission unmanaged,None
Microsoft Active Directory,Hanna Oosterhuis (500269),Hanna Oosterhuis,hanna.oosterhuis75,True,FS-INK08-RW (avo.local/Demo/Groups/FS-INK08-RW),,,Permission unmanaged,None
Microsoft Active Directory,Eva Gerritsen (500299),Eva Gerritsen,eva.gerritsen8,True,APP-Teams (avo.local/Demo/Groups/APP-Teams),,,Permission unmanaged,None
Microsoft Active Directory,,Mila Roozendaal (test),test.mila.roozendaal87,True,APP-Office365 (avo.local/Demo/Groups/APP-Office365),,,Permission unmanaged,None
Microsoft Active Directory,Xander Dijkgraaf (500067),Xander Dijkgraaf,xander.dijkgraaf67,True,TEAM-CA060 (avo.local/Demo/Groups/TEAM-CA060),,,Permission unmanaged,None
Microsoft Active Directory,Ursula Pronk (500311),Ursula Pronk,ursula.pronk20,True,SEC-MFA-Enrolled (avo.local/Demo/Groups/SEC-MFA-Enrolled),,,Permission unmanaged,None
Microsoft Active Directory,Hanna Roozendaal (500298),Hanna Roozendaal,hanna.roozendaal7,True,APP-Intranet (avo.local/Demo/Groups/APP-Intranet),,,Permission unmanaged,None
Microsoft Active Directory,Ursula Jonker (500048),Ursula Jonker,ursula.jonker48,True,SEC-MFA-Enrolled (avo.local/Demo/Groups/SEC-MFA-Enrolled),,,Permission unmanaged,None
Microsoft Active Directory,Ursula Vroegindeweij (500182),Ursula Vroegindeweij,ursula.vroegindeweij85,True,APP-Project (avo.local/Demo/Groups/APP-Project),,,Permission unmanaged,None
Microsoft Active Directory,Finn Roozendaal (500015),Finn Roozendaal,finn.roozendaal15,True,LIC-M365-F3 (avo.local/Demo/Groups/LIC-M365-F3),,,Permission unmanaged,None
Microsoft Active Directory,Cato Ipenburg (500110),Cato Ipenburg,cato.ipenburg13,True,SEC-Endpoint-Protection (avo.local/Demo/Groups/SEC-Endpoint-Protection),,,Permission unmanaged,None
Microsoft Active Directory,Ursula Vroegindeweij (500182),Ursula Vroegindeweij,ursula.vroegindeweij85,True,SEC-Endpoint-Protection (avo.local/Demo/Groups/SEC-Endpoint-Protection),,,Permission unmanaged,None
Microsoft Active Directory,Mila Jonker (500171),Mila Jonker,mila.jonker74,True,FS-COM05-RO (avo.local/Demo/Groups/FS-COM05-RO),,,Permission unmanaged,None
Microsoft Active Directory,Mila Wielenga (500258),Mila Wielenga,mila.wielenga64,False,PRINT-Zwolle (avo.local/Demo/Groups/PRINT-Zwolle),,,Permission unmanaged,None
Microsoft Active Directory,Wout Muijs (500043),Wout Muijs,wout.muijs43,True,APP-Visio (avo.local/Demo/Groups/APP-Visio),,,Permission unmanaged,None
Microsoft Active Directory,Jasper Lindeboom (500300),Jasper Lindeboom,jasper.lindeboom9,True,APP-Office365 (avo.local/Demo/Groups/APP-Office365),,,Permission unmanaged,None
Microsoft Active Directory,Roos Aalbers (500038),Roos Aalbers,roos.aalbers38,True,TEAM-KWA07 (avo.local/Demo/Groups/TEAM-KWA07),,,Permission unmanaged,None
Microsoft Active Directory,Yara Fokkema (500237),Yara Fokkema,yara.fokkema43,True,APP-Visio (avo.local/Demo/Groups/APP-Visio),,,Permission unmanaged,None
Microsoft Active Directory,Quinten Ipenburg (500096),Quinten Ipenburg,quinten.ipenburg96,True,WIFI-Personeel (avo.local/Demo/Groups/WIFI-Personeel),,,Permission unmanaged,None
Microsoft Active Directory,Cato Hoekstra (500139),Cato Hoekstra,cato.hoekstra42,True,FS-CZ08-RW (avo.local/Demo/Groups/FS-CZ08-RW),,,Permission unmanaged,None
Microsoft Active Directory,Zoë Zomerdijk (500016),Zoë Zomerdijk,zoe.zomerdijk16,False,ROLE-Facilitair (avo.local/Demo/Groups/ROLE-Facilitair),,,Permission unmanaged,None
Microsoft Active Directory,Xander Elzinga (500095),Xander Elzinga,xander.elzinga95,False,SEC-Endpoint-Protection (avo.local/Demo/Groups/SEC-Endpoint-Protection),,,Permission unmanaged,None
Microsoft Active Directory,Cato Hoekstra (500094),Cato Hoekstra,cato.hoekstra94,True,SEC-DiskEncryption (avo.local/Demo/Groups/SEC-DiskEncryption),,,Permission unmanaged,None
Microsoft Active Directory,Anne Coenen (500104),Anne Coenen,anne.coenen7,True,TEAM-ICT03 (avo.local/Demo/Groups/TEAM-ICT03),,,Permission unmanaged,None
Microsoft Active Directory,Tess Berkhout (500027),Tess Berkhout,tess.berkhout27,True,PRINT-Apeldoorn (avo.local/Demo/Groups/PRINT-Apeldoorn),,,Permission unmanaged,None
Microsoft Active Directory,Anne Slootweg (500194),Anne Slootweg,anne.slootweg0,True,SEC-Endpoint-Protection (avo.local/Demo/Groups/SEC-Endpoint-Protection),,,Permission unmanaged,None
Microsoft Active Directory,Ursula Slootweg (500029),Ursula Slootweg,ursula.slootweg29,True,SEC-Antivirus (avo.local/Demo/Groups/SEC-Antivirus),,,Permission unmanaged,None
Microsoft Active Directory,Vera Zomerdijk (500254),Vera Zomerdijk,vera.zomerdijk60,True,SEC-Antivirus (avo.local/Demo/Groups/SEC-Antivirus),,,Permission unmanaged,None
Microsoft Active Directory,Cato Roozendaal (500250),Cato Roozendaal,cato.roozendaal56,True,PRINT-Default (avo.local/Demo/Groups/PRINT-Default),,,Permission unmanaged,None
Microsoft Active Directory,Noa Aalbers (500056),Noa Aalbers,noa.aalbers56,True,SEC-DiskEncryption (avo.local/Demo/Groups/SEC-DiskEncryption),,,Permission unmanaged,None
Microsoft Active Directory,Wout Roozendaal (500207),Wout Roozendaal,wout.roozendaal13,True,MBX-KWA07 (avo.local/Demo/Groups/MBX-KWA07),,,Permission unmanaged,None
Microsoft Active Directory,Finn Wielenga (500315),Finn Wielenga,finn.wielenga24,True,APP-PowerBI-Pro (avo.local/Demo/Groups/APP-PowerBI-Pro),,,Permission unmanaged,None
Microsoft Active Directory,Ursula Hoekstra (500280),Ursula Hoekstra,ursula.hoekstra86,True,FS-CB12-RW (avo.local/Demo/Groups/FS-CB12-RW),,,Permission unmanaged,None
Microsoft Active Directory,Vera Zomerdijk (500145),Vera Zomerdijk,vera.zomerdijk48,True,APP-FIN01-Portal (avo.local/Demo/Groups/APP-FIN01-Portal),,,Permission unmanaged,None
Microsoft Active Directory,Wout Wielenga (500093),Wout Wielenga,wout.wielenga93,True,APP-Intranet (avo.local/Demo/Groups/APP-Intranet),,,Permission unmanaged,None
Microsoft Active Directory,Finn Berkhout (500062),Finn Berkhout,finn.berkhout62,True,SEC-Endpoint-Protection (avo.local/Demo/Groups/SEC-Endpoint-Protection),,,Permission unmanaged,None
Microsoft Active Directory,Ursula Dijkgraaf (500281),Ursula Dijkgraaf,ursula.dijkgraaf87,True,APP-Adobe-AcrobatPro (avo.local/Demo/Groups/APP-Adobe-AcrobatPro),,,Permission unmanaged,None
Microsoft Active Directory,Finn Wielenga (500315),Finn Wielenga,finn.wielenga24,True,MBX-CB12 (avo.local/Demo/Groups/MBX-CB12),,,Permission unmanaged,None
Microsoft Active Directory,Wout Pronk (500283),Wout Pronk,wout.pronk89,True,FS-FAC04-RO (avo.local/Demo/Groups/FS-FAC04-RO),,,Permission unmanaged,None
Microsoft Active Directory,Wout Muijs (500043),Wout Muijs,wout.muijs43,True,APP-Office365 (avo.local/Demo/Groups/APP-Office365),,,Permission unmanaged,None
Microsoft Active Directory,Daan Elzinga (500266),Daan Elzinga,daan.elzinga72,False,APP-Adobe-AcrobatPro (avo.local/Demo/Groups/APP-Adobe-AcrobatPro),,,Permission unmanaged,None
Microsoft Active Directory,Cato Hoekstra (500094),Cato Hoekstra,cato.hoekstra94,True,FS-INK08-RO (avo.local/Demo/Groups/FS-INK08-RO),,,Permission unmanaged,None
Microsoft Active Directory,Finn Berkhout (500236),Finn Berkhout,finn.berkhout42,True,ROLE-Inkoopadviseur (avo.local/Demo/Groups/ROLE-Inkoopadviseur),,,Permission unmanaged,None
Microsoft Active Directory,Gijs Uijlenbroek (500261),Gijs Uijlenbroek,gijs.uijlenbroek67,True,APP-Office365 (avo.local/Demo/Groups/APP-Office365),,,Permission unmanaged,None
Microsoft Active Directory,Wout Wielenga (500093),Wout Wielenga,wout.wielenga93,True,APP-COM05-Portal (avo.local/Demo/Groups/APP-COM05-Portal),,,Permission unmanaged,None
Microsoft Active Directory,Tess Oosterhuis (500256),Tess Oosterhuis,tess.oosterhuis62,True,TEAM-CZ08 (avo.local/Demo/Groups/TEAM-CZ08),,,Permission unmanaged,None
Microsoft Active Directory,Sem Aalbers (500117),Sem Aalbers,sem.aalbers20,True,APP-Adobe-AcrobatPro (avo.local/Demo/Groups/APP-Adobe-AcrobatPro),,,Permission unmanaged,None
Microsoft Active Directory,Ursula Jonker (500048),Ursula Jonker,ursula.jonker48,True,FS-Casemanager-DATA (avo.local/Demo/Groups/FS-Casemanager-DATA),,,Permission unmanaged,None
Microsoft Active Directory,Eva Nagtegaal (500082),Eva Nagtegaal,eva.nagtegaal82,True,APP-Office365 (avo.local/Demo/Groups/APP-Office365),,,Permission unmanaged,None
Microsoft Active Directory,Roos Vroegindeweij (500274),Roos Vroegindeweij,roos.vroegindeweij80,True,MBX-COM05 (avo.local/Demo/Groups/MBX-COM05),,,Permission unmanaged,None
Microsoft Active Directory,Zoë Nagtegaal (500294),Zoë Nagtegaal,zoe.nagtegaal3,True,SEC-Antivirus (avo.local/Demo/Groups/SEC-Antivirus),,,Permission unmanaged,None
Microsoft Active Directory,Iris Pronk (500026),Iris Pronk,iris.pronk26,True,APP-Office365 (avo.local/Demo/Groups/APP-Office365),,,Permission unmanaged,None
Microsoft Active Directory,Mila Roozendaal (500019),Mila Roozendaal,mila.roozendaal19,True,ROLE-Begeleider (avo.local/Demo/Groups/ROLE-Begeleider),,,Permission unmanaged,None
Microsoft Active Directory,Sem Lindeboom (500216),Sem Lindeboom,sem.lindeboom22,True,APP-Intranet (avo.local/Demo/Groups/APP-Intranet),,,Permission unmanaged,None
Microsoft Active Directory,Mila Quaedvlieg (500211),Mila Quaedvlieg,mila.quaedvlieg17,True,SEC-DiskEncryption (avo.local/Demo/Groups/SEC-DiskEncryption),,,Permission unmanaged,None
Microsoft Active Directory,Daan Roozendaal (500310),Daan Roozendaal,daan.roozendaal19,True,APP-PowerBI-Pro (avo.local/Demo/Groups/APP-PowerBI-Pro),,,Permission unmanaged,None
Microsoft Active Directory,Sem Slootweg (500163),Sem Slootweg,sem.slootweg66,True,FS-ICT03-RO (avo.local/Demo/Groups/FS-ICT03-RO),,,Permission unmanaged,None
Microsoft Active Directory,Pien Oosterhuis (500221),Pien Oosterhuis,pien.oosterhuis27,False,ROLE-Kwaliteitsadviseur (avo.local/Demo/Groups/ROLE-Kwaliteitsadviseur),,,Permission unmanaged,None
Microsoft Active Directory,Sem Berkhout (500202),Sem Berkhout,sem.berkhout8,True,PRINT-Deventer (avo.local/Demo/Groups/PRINT-Deventer),,,Permission unmanaged,None
Microsoft Active Directory,Wout Gerritsen (500224),Wout Gerritsen,wout.gerritsen30,True,APP-CZ08-Portal (avo.local/Demo/Groups/APP-CZ08-Portal),,,Permission unmanaged,None
Microsoft Active Directory,Iris Muijs (500105),Iris Muijs,iris.muijs8,True,APP-KWA07-Portal (avo.local/Demo/Groups/APP-KWA07-Portal),,,Permission unmanaged,None
Microsoft Active Directory,Sem Wielenga (500308),Sem Wielenga,sem.wielenga17,True,FS-CB12-RO (avo.local/Demo/Groups/FS-CB12-RO),,,Permission unmanaged,None
Microsoft Active Directory,Ursula Jonker (500048),Ursula Jonker,ursula.jonker48,True,APP-ICT03-Portal (avo.local/Demo/Groups/APP-ICT03-Portal),,,Permission unmanaged,None
Microsoft Active Directory,Vera Jonker (500090),Vera Jonker,vera.jonker90,False,FS-Applicatiebeheerder-DATA (avo.local/Demo/Groups/FS-Applicatiebeheerder-DATA),,,Permission unmanaged,None
Microsoft Active Directory,Olivier Lindeboom (500020),Olivier Lindeboom,olivier.lindeboom20,True,TEAM-FIN01 (avo.local/Demo/Groups/TEAM-FIN01),,,Permission unmanaged,None
Microsoft Active Directory,Ursula Zomerdijk (500036),Ursula Zomerdijk,ursula.zomerdijk36,True,APP-CZ08-Portal (avo.local/Demo/Groups/APP-CZ08-Portal),,,Permission unmanaged,None
